# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	881638	882309	+							EW640_RS03930	672		old_locus_tag=EW640_03915
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	881638	882309	+	WP_165883015.1	WP_165883015.1		TetR/AcrR family transcriptional regulator			EW640_RS03930	672	223	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	882387	883469	-							EW640_RS03935	1083		old_locus_tag=EW640_03920
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	882387	883469	-	WP_165883016.1	WP_165883016.1		nitronate monooxygenase			EW640_RS03935	1083	360	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	883639	884391	+							EW640_RS03940	753		old_locus_tag=EW640_03925
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	883639	884391	+	WP_102159931.1	WP_102159931.1		SDR family oxidoreductase			EW640_RS03940	753	250	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	884413	884970	+							EW640_RS03945	558		old_locus_tag=EW640_03930
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	884413	884970	+	WP_102159929.1	WP_102159929.1		NAD(P)H-dependent oxidoreductase			EW640_RS03945	558	185	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	885078	885566	+							EW640_RS03950	489		old_locus_tag=EW640_03935
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	885078	885566	+	WP_146004284.1	WP_146004284.1		Rrf2 family transcriptional regulator			EW640_RS03950	489	162	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	885657	886718	-							EW640_RS03955	1062		old_locus_tag=EW640_03940
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	885657	886718	-	WP_165883017.1	WP_165883017.1		MFS transporter			EW640_RS03955	1062	353	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	886727	887128	-							EW640_RS03960	402		old_locus_tag=EW640_03945
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	886727	887128	-	WP_102159923.1	WP_102159923.1		multidrug efflux SMR transporter			EW640_RS03960	402	133	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	887162	887482	-							EW640_RS03965	321		old_locus_tag=EW640_03950
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	887162	887482	-	WP_102159921.1	WP_102159921.1		SMR family transporter			EW640_RS03965	321	106	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	887479	888006	-							EW640_RS03970	528		old_locus_tag=EW640_03955
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	887479	888006	-	WP_102159919.1	WP_102159919.1		deaminase			EW640_RS03970	528	175	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	888003	888626	-							EW640_RS03975	624		old_locus_tag=EW640_03960
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	888003	888626	-	WP_165883018.1	WP_165883018.1		DsbA family protein			EW640_RS03975	624	207	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	888709	889155	-							EW640_RS03980	447		old_locus_tag=EW640_03965
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	888709	889155	-	WP_165883019.1	WP_165883019.1		MarR family transcriptional regulator			EW640_RS03980	447	148	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	889803	890891	+							EW640_RS03985	1089		old_locus_tag=EW640_03970
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	889803	890891	+	WP_165883020.1	WP_165883020.1		hypothetical protein			EW640_RS03985	1089	362	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	890963	891352	-							EW640_RS03990	390		old_locus_tag=EW640_03975
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	890963	891352	-	WP_102160702.1	WP_102160702.1		DUF4870 domain-containing protein			EW640_RS03990	390	129	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	891466	892128	+							EW640_RS03995	663		old_locus_tag=EW640_03980
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	891466	892128	+	WP_102159913.1	WP_102159913.1		hypothetical protein			EW640_RS03995	663	220	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	892125	892421	+							EW640_RS04000	297		old_locus_tag=EW640_03985
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	892125	892421	+	WP_102159911.1	WP_102159911.1		transcriptional regulator			EW640_RS04000	297	98	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	892421	893365	+							EW640_RS04005	945		old_locus_tag=EW640_03990
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	892421	893365	+	WP_165883021.1	WP_165883021.1		ABC transporter ATP-binding protein			EW640_RS04005	945	314	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	893390	894181	+							EW640_RS04010	792		old_locus_tag=EW640_03995
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	893390	894181	+	WP_165883022.1	WP_165883022.1		ABC transporter permease			EW640_RS04010	792	263	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	894399	895802	+							EW640_RS04015	1404		old_locus_tag=EW640_04000
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	894399	895802	+	WP_243743532.1	WP_243743532.1		MHS family MFS transporter			EW640_RS04015	1404	467	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	895964	897178	+							EW640_RS04020	1215		old_locus_tag=EW640_04005
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	895964	897178	+	WP_165884784.1	WP_165884784.1		aminopeptidase P family protein			EW640_RS04020	1215	404	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	897228	897959	+							EW640_RS04025	732		old_locus_tag=EW640_04010
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	897228	897959	+	WP_165883023.1	WP_165883023.1		IclR family transcriptional regulator			EW640_RS04025	732	243	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	898015	899649	+							EW640_RS04030	1635		old_locus_tag=EW640_04015
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	898015	899649	+	WP_165883024.1	WP_165883024.1		FAD-binding dehydrogenase			EW640_RS04030	1635	544	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	899642	900085	+							EW640_RS04035	444		old_locus_tag=EW640_04020
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	899642	900085	+	WP_165883025.1	WP_165883025.1		NUDIX domain-containing protein			EW640_RS04035	444	147	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	900092	900601	-							EW640_RS04040	510		old_locus_tag=EW640_04025
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	900092	900601	-	WP_165883026.1	WP_165883026.1		hypothetical protein			EW640_RS04040	510	169	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	900660	901259	-							EW640_RS04045	600		old_locus_tag=EW640_04030
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	900660	901259	-	WP_165883027.1	WP_165883027.1		DNA-3-methyladenine glycosylase I			EW640_RS04045	600	199	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	901256	901807	-							EW640_RS04050	552		old_locus_tag=EW640_04035
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	901256	901807	-	WP_243743599.1	WP_243743599.1		methylated-DNA--[protein]-cysteine S-methyltransferase			EW640_RS04050	552	183	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	901876	902379	-							EW640_RS04055	504		old_locus_tag=EW640_04040
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	901876	902379	-	WP_165883028.1	WP_165883028.1		RNA polymerase sigma factor			EW640_RS04055	504	167	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	902485	903321	-							EW640_RS04060	837		old_locus_tag=EW640_04045
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	902485	903321	-	WP_165883029.1	WP_165883029.1		M48 family metalloprotease			EW640_RS04060	837	278	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	903325	903759	-							EW640_RS04065	435		old_locus_tag=EW640_04050
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	903325	903759	-	WP_165883030.1	WP_165883030.1		BlaI/MecI/CopY family transcriptional regulator			EW640_RS04065	435	144	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	903786	904307	-							EW640_RS04070	522		old_locus_tag=EW640_04055
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	903786	904307	-	WP_165883031.1	WP_165883031.1		hypothetical protein			EW640_RS04070	522	173	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	904345	904803	-							EW640_RS04075	459		old_locus_tag=EW640_04060
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	904345	904803	-	WP_165883032.1	WP_165883032.1		TetR family transcriptional regulator			EW640_RS04075	459	152	
gene	tRNA	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	904879	904955	+							EW640_RS04080	77		old_locus_tag=EW640_04065
tRNA		GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	904879	904955	+				tRNA-Pro			EW640_RS04080	77		anticodon=CGG
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	904980	905375	-							EW640_RS04085	396		old_locus_tag=EW640_04070
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	904980	905375	-	WP_165883033.1	WP_165883033.1		HIT family protein			EW640_RS04085	396	131	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	905513	905959	-							EW640_RS04090	447		old_locus_tag=EW640_04075
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	905513	905959	-	WP_165883034.1	WP_165883034.1		DUF3052 domain-containing protein			EW640_RS04090	447	148	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	906242	909001	+					aceE		EW640_RS04095	2760		old_locus_tag=EW640_04080
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	906242	909001	+	WP_165883035.1	WP_165883035.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		EW640_RS04095	2760	919	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	909104	910315	+							EW640_RS04100	1212		old_locus_tag=EW640_04085
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	909104	910315	+	WP_165883036.1	WP_165883036.1		helix-turn-helix domain-containing protein			EW640_RS04100	1212	403	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	910374	911312	+							EW640_RS04105	939		old_locus_tag=EW640_04090
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	910374	911312	+	WP_165884786.1	WP_165884786.1		ACP S-malonyltransferase			EW640_RS04105	939	312	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	911354	912364	+							EW640_RS04110	1011		old_locus_tag=EW640_04095
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	911354	912364	+	WP_165883037.1	WP_165883037.1		ketoacyl-ACP synthase III			EW640_RS04110	1011	336	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	912533	912784	+							EW640_RS04115	252		old_locus_tag=EW640_04100
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	912533	912784	+	WP_102159882.1	WP_102159882.1		acyl carrier protein			EW640_RS04115	252	83	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	912866	914107	+							EW640_RS04120	1242		old_locus_tag=EW640_04105
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	912866	914107	+	WP_102159880.1	WP_102159880.1		beta-ketoacyl-[acyl-carrier-protein] synthase family protein			EW640_RS04120	1242	413	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	914318	914809	-							EW640_RS04125	492		old_locus_tag=EW640_04110
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	914318	914809	-	WP_102160700.1	WP_102160700.1		DUF3145 domain-containing protein			EW640_RS04125	492	163	
gene	tRNA	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	914985	915058	+							EW640_RS04130	74		old_locus_tag=EW640_04115
tRNA		GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	914985	915058	+				tRNA-Ile			EW640_RS04130	74		anticodon=CAT
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	915203	916870	-							EW640_RS04135	1668		old_locus_tag=EW640_04120
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	915203	916870	-	WP_165883038.1	WP_165883038.1		ABC transporter permease			EW640_RS04135	1668	555	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	916870	917793	-							EW640_RS04140	924		old_locus_tag=EW640_04125
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	916870	917793	-	WP_165883039.1	WP_165883039.1		ABC transporter ATP-binding protein			EW640_RS04140	924	307	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	917790	918554	-							EW640_RS04145	765		old_locus_tag=EW640_04130
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	917790	918554	-	WP_165883040.1	WP_165883040.1		TetR/AcrR family transcriptional regulator			EW640_RS04145	765	254	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	918716	919501	+							EW640_RS04150	786		old_locus_tag=EW640_04135
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	918716	919501	+	WP_165883041.1	WP_165883041.1		DUF4126 domain-containing protein			EW640_RS04150	786	261	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	919539	920804	-							EW640_RS04155	1266		old_locus_tag=EW640_04140
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	919539	920804	-	WP_243743533.1	WP_243743533.1		EAL domain-containing protein			EW640_RS04155	1266	421	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	920975	924232	-							EW640_RS04160	3258		old_locus_tag=EW640_04145
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	920975	924232	-	WP_165883042.1	WP_165883042.1		beta-phosphoglucomutase family hydrolase			EW640_RS04160	3258	1085	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	924386	925810	-							EW640_RS04165	1425		old_locus_tag=EW640_04150
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	924386	925810	-	WP_243743534.1	WP_243743534.1		MFS transporter			EW640_RS04165	1425	474	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	925952	926989	+					gluQRS		EW640_RS04170	1038		old_locus_tag=EW640_04155
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	925952	926989	+	WP_165883044.1	WP_165883044.1		tRNA glutamyl-Q(34) synthetase GluQRS	gluQRS		EW640_RS04170	1038	345	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	926971	928179	-							EW640_RS04175	1209		old_locus_tag=EW640_04160
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	926971	928179	-	WP_165883045.1	WP_165883045.1		glycosyltransferase			EW640_RS04175	1209	402	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	928176	929087	-							EW640_RS04180	912		old_locus_tag=EW640_04165
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	928176	929087	-	WP_243743535.1	WP_243743535.1		multidrug transporter			EW640_RS04180	912	303	
gene	tRNA	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	929295	929370	+							EW640_RS04185	76		old_locus_tag=EW640_04170
tRNA		GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	929295	929370	+				tRNA-Asn			EW640_RS04185	76		anticodon=GTT
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	929464	929784	-							EW640_RS04190	321		old_locus_tag=EW640_04175
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	929464	929784	-	WP_102159870.1	WP_102159870.1		N-acetyltransferase			EW640_RS04190	321	106	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	929824	931419	-							EW640_RS04195	1596		old_locus_tag=EW640_04180
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	929824	931419	-	WP_165883046.1	WP_165883046.1		amidohydrolase			EW640_RS04195	1596	531	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	931459	932475	-							EW640_RS04200	1017		old_locus_tag=EW640_04185
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	931459	932475	-	WP_165883047.1	WP_165883047.1		transporter substrate-binding domain-containing protein			EW640_RS04200	1017	338	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	932462	932788	-							EW640_RS04205	327		old_locus_tag=EW640_04190
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	932462	932788	-	WP_102159864.1	WP_102159864.1		hypothetical protein			EW640_RS04205	327	108	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	932856	934499	-							EW640_RS04210	1644		old_locus_tag=EW640_04195
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	932856	934499	-	WP_165883048.1	WP_165883048.1		hypothetical protein			EW640_RS04210	1644	547	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	934720	936357	+							EW640_RS04215	1638		old_locus_tag=EW640_04200
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	934720	936357	+	WP_165883049.1	WP_165883049.1		thiamine pyrophosphate-binding protein			EW640_RS04215	1638	545	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	936441	936818	-							EW640_RS04220	378		old_locus_tag=EW640_04205
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	936441	936818	-	WP_165883050.1	WP_165883050.1		hypothetical protein			EW640_RS04220	378	125	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	937282	937680	-							EW640_RS04225	399		old_locus_tag=EW640_04210
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	937282	937680	-	WP_165883051.1	WP_165883051.1		MFS transporter			EW640_RS04225	399	132	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	937853	938560	-							EW640_RS04230	708		old_locus_tag=EW640_04215
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	937853	938560	-	WP_165883052.1	WP_165883052.1		ATP-binding cassette domain-containing protein			EW640_RS04230	708	235	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	938557	939342	-							EW640_RS04235	786		old_locus_tag=EW640_04220
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	938557	939342	-	WP_165883053.1	WP_165883053.1		ABC transporter permease			EW640_RS04235	786	261	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	939339	940124	-					modA		EW640_RS04240	786		old_locus_tag=EW640_04225
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	939339	940124	-	WP_165883054.1	WP_165883054.1		molybdate ABC transporter substrate-binding protein	modA		EW640_RS04240	786	261	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	940314	940712	-							EW640_RS04245	399		old_locus_tag=EW640_04230
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	940314	940712	-	WP_102159852.1	WP_102159852.1		TOBE domain-containing protein			EW640_RS04245	399	132	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	940897	941313	+							EW640_RS04250	417		old_locus_tag=EW640_04235
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	940897	941313	+	WP_165883055.1	WP_165883055.1		acyl-CoA thioesterase			EW640_RS04250	417	138	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	941387	941650	+							EW640_RS04255	264		old_locus_tag=EW640_04240
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	941387	941650	+	WP_165883056.1	WP_165883056.1		hypothetical protein			EW640_RS04255	264	87	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	941953	943203	-					chrA		EW640_RS04260	1251		old_locus_tag=EW640_04245
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	941953	943203	-	WP_165883057.1	WP_165883057.1		chromate efflux transporter	chrA		EW640_RS04260	1251	416	
gene	pseudogene	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	943470	944442	+							EW640_RS04265	973		partial;pseudo;old_locus_tag=EW640_04250
CDS	without_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	943470	944442	+				phosphomethylpyrimidine synthase ThiC			EW640_RS04265	973		partial;pseudo
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	944454	945089	-							EW640_RS04270	636		old_locus_tag=EW640_04255
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	944454	945089	-	WP_102159844.1	WP_102159844.1		hypothetical protein			EW640_RS04270	636	211	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	945244	946635	+							EW640_RS04275	1392		old_locus_tag=EW640_04260
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	945244	946635	+	WP_207948804.1	WP_207948804.1		hypothetical protein			EW640_RS04275	1392	463	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	946806	947417	-							EW640_RS04280	612		old_locus_tag=EW640_04265
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	946806	947417	-	WP_243743536.1	WP_243743536.1		TetR family transcriptional regulator			EW640_RS04280	612	203	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	947482	948087	+							EW640_RS04285	606		old_locus_tag=EW640_04270
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	947482	948087	+	WP_165883058.1	WP_165883058.1		GNAT family N-acetyltransferase			EW640_RS04285	606	201	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	948089	948991	+					panC		EW640_RS04290	903		old_locus_tag=EW640_04275
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	948089	948991	+	WP_165883059.1	WP_165883059.1		pantoate--beta-alanine ligase	panC		EW640_RS04290	903	300	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	949076	949207	-							EW640_RS14750	132		
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	949076	949207	-	WP_219722576.1	WP_219722576.1		putative transporter small subunit			EW640_RS14750	132	43	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	949214	950911	-							EW640_RS04295	1698		old_locus_tag=EW640_04280
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	949214	950911	-	WP_243743600.1	WP_243743600.1		sodium:solute symporter family protein			EW640_RS04295	1698	565	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	951248	951823	-							EW640_RS04300	576		old_locus_tag=EW640_04285
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	951248	951823	-	WP_165883061.1	WP_165883061.1		hypothetical protein			EW640_RS04300	576	191	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	952265	953263	-							EW640_RS04305	999		old_locus_tag=EW640_04290
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	952265	953263	-	WP_165883062.1	WP_165883062.1		IS481 family transposase			EW640_RS04305	999	332	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	953362	954291	-							EW640_RS04310	930		old_locus_tag=EW640_04295
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	953362	954291	-	WP_165883063.1	WP_165883063.1		AraC family transcriptional regulator			EW640_RS04310	930	309	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	954290	954490	+							EW640_RS04315	201		old_locus_tag=EW640_04300
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	954290	954490	+	WP_165883064.1	WP_165883064.1		hypothetical protein			EW640_RS04315	201	66	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	954485	954799	-							EW640_RS04320	315		old_locus_tag=EW640_04305
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	954485	954799	-	WP_165883065.1	WP_165883065.1		metal-sensitive transcriptional regulator			EW640_RS04320	315	104	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	954841	956748	-							EW640_RS04325	1908		old_locus_tag=EW640_04310
