# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	632803	633273	-	WP_063249556.1	WP_063249556.1		isochorismatase family protein		61003802	I6G59_RS02780	471	156	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	633326	634528	-						61003803	I6G59_RS02785	1203		old_locus_tag=I6G59_02785
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	633326	634528	-	WP_095375350.1	WP_095375350.1		amidohydrolase family protein		61003803	I6G59_RS02785	1203	400	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	634525	635325	-						61003804	I6G59_RS02790	801		old_locus_tag=I6G59_02790
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	634525	635325	-	WP_063249554.1	WP_063249554.1		DeoR/GlpR family DNA-binding transcription regulator		61003804	I6G59_RS02790	801	266	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	635372	636337	-						61003805	I6G59_RS02795	966		old_locus_tag=I6G59_02795
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	635372	636337	-	WP_095375349.1	WP_095375349.1		class II fructose-bisphosphate aldolase		61003805	I6G59_RS02795	966	321	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	636334	637470	-						61003806	I6G59_RS02800	1137		old_locus_tag=I6G59_02800
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	636334	637470	-	WP_095375348.1	WP_095375348.1		PfkB family carbohydrate kinase		61003806	I6G59_RS02800	1137	378	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	637467	638411	-						61003807	I6G59_RS02805	945		old_locus_tag=I6G59_02805
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	637467	638411	-	WP_095375347.1	WP_095375347.1		ROK family protein		61003807	I6G59_RS02805	945	314	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	638408	639337	-						61003808	I6G59_RS02810	930		old_locus_tag=I6G59_02810
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	638408	639337	-	WP_095375346.1	WP_095375346.1		sugar isomerase		61003808	I6G59_RS02810	930	309	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	639454	640854	+						61003809	I6G59_RS02815	1401		old_locus_tag=I6G59_02815
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	639454	640854	+	WP_009376540.1	WP_009376540.1		sugar porter family MFS transporter		61003809	I6G59_RS02815	1401	466	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	641178	641861	-						61003810	I6G59_RS02820	684		old_locus_tag=I6G59_02820
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	641178	641861	-	WP_095375344.1	WP_095375344.1		hypothetical protein		61003810	I6G59_RS02820	684	227	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	641867	643642	-						61003811	I6G59_RS02825	1776		old_locus_tag=I6G59_02825
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	641867	643642	-	WP_197932130.1	WP_197932130.1		ATP-binding protein		61003811	I6G59_RS02825	1776	591	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	643639	644391	-						61003812	I6G59_RS02830	753		old_locus_tag=I6G59_02830
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	643639	644391	-	WP_009376546.1	WP_009376546.1		response regulator transcription factor		61003812	I6G59_RS02830	753	250	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	644381	644776	-					mnhG	61003813	I6G59_RS02835	396		old_locus_tag=I6G59_02835
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	644381	644776	-	WP_009376548.1	WP_009376548.1		monovalent cation/H(+) antiporter subunit G	mnhG	61003813	I6G59_RS02835	396	131	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	644766	645353	-						61003814	I6G59_RS02840	588		old_locus_tag=I6G59_02840
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	644766	645353	-	WP_197932131.1	WP_197932131.1		monovalent cation/H+ antiporter complex subunit F		61003814	I6G59_RS02840	588	195	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	645350	645952	-						61003815	I6G59_RS02845	603		old_locus_tag=I6G59_02845
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	645350	645952	-	WP_009376552.1	WP_009376552.1		Na+/H+ antiporter subunit E		61003815	I6G59_RS02845	603	200	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	645952	647532	-						61003816	I6G59_RS02850	1581		old_locus_tag=I6G59_02850
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	645952	647532	-	WP_063249545.1	WP_063249545.1		Na+/H+ antiporter subunit D		61003816	I6G59_RS02850	1581	526	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	647529	648128	-						61003817	I6G59_RS02855	600		old_locus_tag=I6G59_02855
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	647529	648128	-	WP_009376556.1	WP_009376556.1		Na(+)/H(+) antiporter subunit C		61003817	I6G59_RS02855	600	199	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	648125	651184	-						61003818	I6G59_RS02860	3060		old_locus_tag=I6G59_02860
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	648125	651184	-	WP_009376558.1	WP_009376558.1		Na+/H+ antiporter subunit A		61003818	I6G59_RS02860	3060	1019	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	651345	652352	-						61003819	I6G59_RS02865	1008		old_locus_tag=I6G59_02865
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	651345	652352	-	WP_009376564.1	WP_009376564.1		hypothetical protein		61003819	I6G59_RS02865	1008	335	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	652349	652927	-					dcd	61003820	I6G59_RS02870	579		old_locus_tag=I6G59_02870
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	652349	652927	-	WP_009376566.1	WP_009376566.1		dCTP deaminase	dcd	61003820	I6G59_RS02870	579	192	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	653227	654696	+						61003821	I6G59_RS02875	1470		old_locus_tag=I6G59_02875
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	653227	654696	+	WP_167560655.1	WP_167560655.1		LPXTG cell wall anchor domain-containing protein		61003821	I6G59_RS02875	1470	489	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	654704	655759	+						61003822	I6G59_RS02880	1056		old_locus_tag=I6G59_02880
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	654704	655759	+	WP_009376570.1	WP_009376570.1		hypothetical protein		61003822	I6G59_RS02880	1056	351	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	655939	656898	+						61003823	I6G59_RS02885	960		old_locus_tag=I6G59_02885
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	655939	656898	+	WP_009376572.1	WP_009376572.1		hypothetical protein		61003823	I6G59_RS02885	960	319	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	657258	659258	-						61003824	I6G59_RS02890	2001		old_locus_tag=I6G59_02890
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	657258	659258	-	WP_144587703.1	WP_144587703.1		redoxin domain-containing protein		61003824	I6G59_RS02890	2001	666	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	659321	660052	-						61003825	I6G59_RS02895	732		old_locus_tag=I6G59_02895
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	659321	660052	-	WP_009376577.1	WP_009376577.1		YggS family pyridoxal phosphate-dependent enzyme		61003825	I6G59_RS02895	732	243	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	660195	661106	-					mmsB	61003826	I6G59_RS02900	912		old_locus_tag=I6G59_02900
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	660195	661106	-	WP_009376579.1	WP_009376579.1		3-hydroxyisobutyrate dehydrogenase	mmsB	61003826	I6G59_RS02900	912	303	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	661239	662102	+						61003827	I6G59_RS02905	864		old_locus_tag=I6G59_02905
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	661239	662102	+	WP_009376581.1	WP_009376581.1		LysR family transcriptional regulator		61003827	I6G59_RS02905	864	287	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	662133	662882	-						61003828	I6G59_RS02910	750		old_locus_tag=I6G59_02910
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	662133	662882	-	WP_009376584.1	WP_009376584.1		3-hydroxybutyrate dehydrogenase		61003828	I6G59_RS02910	750	249	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	662966	664288	-						61003829	I6G59_RS02915	1323		old_locus_tag=I6G59_02915
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	662966	664288	-	WP_176472415.1	WP_176472415.1		MHS family MFS transporter		61003829	I6G59_RS02915	1323	440	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	664627	666684	-						61003830	I6G59_RS02920	2058		old_locus_tag=I6G59_02920
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	664627	666684	-	WP_009376589.1	WP_009376589.1		bifunctional copper resistance protein CopD/cytochrome c oxidase assembly protein		61003830	I6G59_RS02920	2058	685	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	666903	667190	-						61003831	I6G59_RS02925	288		old_locus_tag=I6G59_02925
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	666903	667190	-	WP_009376591.1	WP_009376591.1		HU family DNA-binding protein		61003831	I6G59_RS02925	288	95	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	667259	667564	-					rpsN	61003832	I6G59_RS02930	306		old_locus_tag=I6G59_02930
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	667259	667564	-	WP_009376593.1	WP_009376593.1		30S ribosomal protein S14	rpsN	61003832	I6G59_RS02930	306	101	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	667571	667738	-					rpmG	61003833	I6G59_RS02935	168		old_locus_tag=I6G59_02935
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	667571	667738	-	WP_009376595.1	WP_009376595.1		50S ribosomal protein L33	rpmG	61003833	I6G59_RS02935	168	55	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	667738	667974	-					rpmB	61003834	I6G59_RS02940	237		old_locus_tag=I6G59_02940
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	667738	667974	-	WP_063249531.1	WP_063249531.1		50S ribosomal protein L28	rpmB	61003834	I6G59_RS02940	237	78	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	668648	669676	+						61003835	I6G59_RS02945	1029		old_locus_tag=I6G59_02945
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	668648	669676	+	WP_119297127.1	WP_119297127.1		protein kinase		61003835	I6G59_RS02945	1029	342	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	669952	670332	+						61003836	I6G59_RS02950	381		old_locus_tag=I6G59_02950
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	669952	670332	+	WP_146001378.1	WP_146001378.1		hypothetical protein		61003836	I6G59_RS02950	381	126	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	670638	672086	-						61003837	I6G59_RS02955	1449		old_locus_tag=I6G59_02955
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	670638	672086	-	WP_197932132.1	WP_197932132.1		2-oxo acid dehydrogenase subunit E2		61003837	I6G59_RS02955	1449	482	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	672104	673078	-						61003838	I6G59_RS02960	975		old_locus_tag=I6G59_02960
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	672104	673078	-	WP_063249523.1	WP_063249523.1		alpha-ketoacid dehydrogenase subunit beta		61003838	I6G59_RS02960	975	324	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	673078	674172	-					pdhA	61003839	I6G59_RS02965	1095		old_locus_tag=I6G59_02965
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	673078	674172	-	WP_223290001.1	WP_223290001.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA	61003839	I6G59_RS02965	1095	364	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	674574	676091	-						61003840	I6G59_RS02970	1518		old_locus_tag=I6G59_02970
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	674574	676091	-	WP_101623390.1	WP_101623390.1		hypothetical protein		61003840	I6G59_RS02970	1518	505	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	676088	676909	-						61003841	I6G59_RS02975	822		old_locus_tag=I6G59_02975
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	676088	676909	-	WP_101623389.1	WP_101623389.1		hypothetical protein		61003841	I6G59_RS02975	822	273	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	676906	677151	-						61003842	I6G59_RS02980	246		old_locus_tag=I6G59_02980
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	676906	677151	-	WP_009376610.1	WP_009376610.1		hypothetical protein		61003842	I6G59_RS02980	246	81	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	677334	678767	+					purB	61003843	I6G59_RS02985	1434		old_locus_tag=I6G59_02985
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	677334	678767	+	WP_101623388.1	WP_101623388.1		adenylosuccinate lyase	purB	61003843	I6G59_RS02985	1434	477	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	678841	679608	-						61003844	I6G59_RS02990	768		old_locus_tag=I6G59_02990
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	678841	679608	-	WP_063249515.1	WP_063249515.1		maleylpyruvate isomerase family mycothiol-dependent enzyme		61003844	I6G59_RS02990	768	255	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	679612	680448	-						61003845	I6G59_RS02995	837		old_locus_tag=I6G59_02995
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	679612	680448	-	WP_063249513.1	WP_063249513.1		fumarylacetoacetate hydrolase family protein		61003845	I6G59_RS02995	837	278	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	680445	681548	-						61003846	I6G59_RS03000	1104		old_locus_tag=I6G59_03000
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	680445	681548	-	WP_009376614.1	WP_009376614.1		cupin domain-containing protein		61003846	I6G59_RS03000	1104	367	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	681768	682571	-						61003847	I6G59_RS03005	804		old_locus_tag=I6G59_03005
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	681768	682571	-	WP_063249511.1	WP_063249511.1		helix-turn-helix domain-containing protein		61003847	I6G59_RS03005	804	267	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	682656	683963	+						61003848	I6G59_RS03010	1308		old_locus_tag=I6G59_03010
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	682656	683963	+	WP_144587707.1	WP_144587707.1		aromatic acid/H+ symport family MFS transporter		61003848	I6G59_RS03010	1308	435	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	684070	685437	-						61003849	I6G59_RS03015	1368		old_locus_tag=I6G59_03015
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	684070	685437	-	WP_009376617.1	WP_009376617.1		MFS transporter		61003849	I6G59_RS03015	1368	455	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	685796	686770	-					bla	61003850	I6G59_RS03020	975		old_locus_tag=I6G59_03020
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	685796	686770	-	WP_197932133.1	WP_197932133.1		class A beta-lactamase	bla	61003850	I6G59_RS03020	975	324	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	686889	687227	-						61003851	I6G59_RS03025	339		old_locus_tag=I6G59_03025
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	686889	687227	-	WP_009376619.1	WP_009376619.1		hypothetical protein		61003851	I6G59_RS03025	339	112	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	687224	689500	-						61003852	I6G59_RS03030	2277		old_locus_tag=I6G59_03030
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	687224	689500	-	WP_119297144.1	WP_119297144.1		transglycosylase domain-containing protein		61003852	I6G59_RS03030	2277	758	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	689497	691416	-						61003853	I6G59_RS03035	1920		old_locus_tag=I6G59_03035
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	689497	691416	-	WP_131248259.1	WP_131248259.1		cell division protein FtsI		61003853	I6G59_RS03035	1920	639	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	691511	692497	+						61003854	I6G59_RS03040	987		old_locus_tag=I6G59_03040
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	691511	692497	+	WP_193338849.1	WP_193338849.1		LysR family transcriptional regulator		61003854	I6G59_RS03040	987	328	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	692494	693381	+						61003855	I6G59_RS03045	888		old_locus_tag=I6G59_03045
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	692494	693381	+	WP_193338848.1	WP_193338848.1		serine hydrolase		61003855	I6G59_RS03045	888	295	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	693440	694150	-						61003856	I6G59_RS03050	711		old_locus_tag=I6G59_03050
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	693440	694150	-	WP_197932134.1	WP_197932134.1		response regulator		61003856	I6G59_RS03050	711	236	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	694236	696299	-						61003857	I6G59_RS03055	2064		old_locus_tag=I6G59_03055
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	694236	696299	-	WP_197932135.1	WP_197932135.1		ATP-binding protein		61003857	I6G59_RS03055	2064	687	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	696445	698304	-						61003858	I6G59_RS03060	1860		old_locus_tag=I6G59_03060
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	696445	698304	-	WP_197932136.1	WP_197932136.1		MOSC domain-containing protein		61003858	I6G59_RS03060	1860	619	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	698410	698700	+						61003859	I6G59_RS03065	291		old_locus_tag=I6G59_03065
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	698410	698700	+	WP_009376627.1	WP_009376627.1		metal-sensitive transcriptional regulator		61003859	I6G59_RS03065	291	96	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	698825	699037	+						61003860	I6G59_RS03070	213		old_locus_tag=I6G59_03070
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	698825	699037	+	WP_009376628.1	WP_009376628.1		heavy-metal-associated domain-containing protein		61003860	I6G59_RS03070	213	70	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	699037	701370	+						61003861	I6G59_RS03075	2334		old_locus_tag=I6G59_03075
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	699037	701370	+	WP_197932137.1	WP_197932137.1		heavy metal translocating P-type ATPase		61003861	I6G59_RS03075	2334	777	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	701582	702307	-						61003862	I6G59_RS03080	726		old_locus_tag=I6G59_03080
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	701582	702307	-	WP_197932138.1	WP_197932138.1		MerR family transcriptional regulator		61003862	I6G59_RS03080	726	241	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	702404	703456	+						61003863	I6G59_RS03085	1053		old_locus_tag=I6G59_03085
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	702404	703456	+	WP_197932139.1	WP_197932139.1		hypothetical protein		61003863	I6G59_RS03085	1053	350	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	703507	703770	-						61003864	I6G59_RS03090	264		old_locus_tag=I6G59_03090
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	703507	703770	-	WP_063249493.1	WP_063249493.1		hypothetical protein		61003864	I6G59_RS03090	264	87	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	703919	704566	+						61003865	I6G59_RS03095	648		old_locus_tag=I6G59_03095
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	703919	704566	+	WP_223290002.1	WP_223290002.1		hypothetical protein		61003865	I6G59_RS03095	648	215	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	704566	705507	+						61003866	I6G59_RS03100	942		old_locus_tag=I6G59_03100
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	704566	705507	+	WP_009376634.1	WP_009376634.1		response regulator transcription factor		61003866	I6G59_RS03100	942	313	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	705511	706788	+						61003867	I6G59_RS03105	1278		old_locus_tag=I6G59_03105
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	705511	706788	+	WP_197932140.1	WP_197932140.1		HAMP domain-containing histidine kinase		61003867	I6G59_RS03105	1278	425	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	706902	707924	+						61003868	I6G59_RS03110	1023		old_locus_tag=I6G59_03110
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	706902	707924	+	WP_197932141.1	WP_197932141.1		M15 family metallopeptidase		61003868	I6G59_RS03110	1023	340	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	707911	708573	-						61003869	I6G59_RS03115	663		old_locus_tag=I6G59_03115
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	707911	708573	-	WP_197932142.1	WP_197932142.1		DUF1990 domain-containing protein		61003869	I6G59_RS03115	663	220	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	708748	709200	+						61003870	I6G59_RS03120	453		old_locus_tag=I6G59_03120
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	708748	709200	+	WP_197932143.1	WP_197932143.1		MaoC family dehydratase		61003870	I6G59_RS03120	453	150	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	709205	710173	-						61003871	I6G59_RS03125	969		old_locus_tag=I6G59_03125
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	709205	710173	-	WP_197932144.1	WP_197932144.1		alpha/beta hydrolase		61003871	I6G59_RS03125	969	322	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	710323	711156	+						61003872	I6G59_RS03130	834		old_locus_tag=I6G59_03130
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	710323	711156	+	WP_197932145.1	WP_197932145.1		helix-turn-helix domain-containing protein		61003872	I6G59_RS03130	834	277	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	711169	713808	-					otsB	61003873	I6G59_RS03135	2640		old_locus_tag=I6G59_03135
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	711169	713808	-	WP_197932146.1	WP_197932146.1		trehalose-phosphatase	otsB	61003873	I6G59_RS03135	2640	879	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	713874	714539	-						61003874	I6G59_RS03140	666		old_locus_tag=I6G59_03140
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	713874	714539	-	WP_197932147.1	WP_197932147.1		hypothetical protein		61003874	I6G59_RS03140	666	221	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	714633	715229	+						61003875	I6G59_RS03145	597		old_locus_tag=I6G59_03145
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	714633	715229	+	WP_197932148.1	WP_197932148.1		helix-turn-helix domain-containing protein		61003875	I6G59_RS03145	597	198	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	715255	716103	+						61003876	I6G59_RS03150	849		old_locus_tag=I6G59_03150
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	715255	716103	+	WP_197932149.1	WP_197932149.1		M23 family metallopeptidase		61003876	I6G59_RS03150	849	282	
